Linux 6.6.87.1-microsoft-standard-WSL2 (LAPTOP-5KLLEFAB) 	06/13/25 	_x86_64_	(14 CPU)

07:14:14     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:14:15     all   54.36    0.00    0.35    0.00    0.00    0.21    0.00    0.00    0.00   45.07
07:14:16     all   59.43    0.00    2.06    0.57    0.00    1.13    0.00    0.00    0.00   36.81
07:14:17     all   59.42    0.00    0.07    0.00    0.00    0.00    0.00    0.00    0.00   40.51
07:14:18     all   59.16    0.00    0.07    0.00    0.00    0.21    0.00    0.00    0.00   40.55
07:14:19     all   59.19    0.00    0.14    0.00    0.00    0.14    0.00    0.00    0.00   40.53
07:14:20     all   59.12    0.00    0.21    0.00    0.00    0.21    0.00    0.00    0.00   40.45
07:14:21     all   59.19    0.00    0.14    0.07    0.00    0.21    0.00    0.00    0.00   40.38
07:14:22     all   59.07    0.00    0.21    0.00    0.00    0.21    0.00    0.00    0.00   40.51
07:14:23     all   59.15    0.00    0.14    0.00    0.00    0.14    0.00    0.00    0.00   40.57
07:14:24     all   59.28    0.00    0.00    0.00    0.00    0.14    0.00    0.00    0.00   40.58
07:14:25     all   59.21    0.00    0.00    0.00    0.00    0.21    0.00    0.00    0.00   40.58
07:14:26     all   59.19    0.00    0.14    0.21    0.00    0.21    0.00    0.00    0.00   40.24
07:14:27     all   59.23    0.00    0.07    0.00    0.00    0.14    0.00    0.00    0.00   40.55
07:14:28     all   59.15    0.00    0.07    0.00    0.00    0.21    0.00    0.00    0.00   40.57
07:14:29     all   59.12    0.00    0.07    0.00    0.00    0.21    0.00    0.00    0.00   40.60
07:14:30     all   59.23    0.00    0.14    0.00    0.00    0.21    0.00    0.00    0.00   40.41
07:14:31     all   59.15    0.00    0.07    0.14    0.00    0.21    0.00    0.00    0.00   40.43
07:14:32     all   59.26    0.00    0.14    0.00    0.00    0.07    0.00    0.00    0.00   40.53
07:14:33     all   59.04    0.00    0.21    0.00    0.00    0.14    0.00    0.00    0.00   40.61
07:14:34     all   59.22    0.00    0.14    0.00    0.00    0.14    0.00    0.00    0.00   40.50
07:14:35     all   59.15    0.00    0.07    0.00    0.00    0.21    0.00    0.00    0.00   40.57
07:14:36     all   59.19    0.00    0.07    0.14    0.00    0.21    0.00    0.00    0.00   40.38
07:14:37     all   59.29    0.00    0.14    0.00    0.00    0.21    0.00    0.00    0.00   40.35
07:14:38     all   58.95    0.00    0.21    0.00    0.00    0.28    0.00    0.00    0.00   40.55
07:14:39     all   59.28    0.00    0.07    0.00    0.00    0.21    0.00    0.00    0.00   40.44
07:14:40     all   59.34    0.00    0.07    0.00    0.00    0.14    0.00    0.00    0.00   40.45
07:14:41     all   59.26    0.00    0.07    0.07    0.00    0.35    0.00    0.00    0.00   40.24
07:14:42     all   59.15    0.00    0.21    0.00    0.00    0.21    0.00    0.00    0.00   40.43
07:14:43     all   59.12    0.00    0.14    0.00    0.00    0.28    0.00    0.00    0.00   40.45
07:14:44     all   59.23    0.00    0.00    0.00    0.00    0.21    0.00    0.00    0.00   40.55
07:14:45     all   59.25    0.00    0.14    0.00    0.00    0.14    0.00    0.00    0.00   40.47
