Linux 6.6.87.1-microsoft-standard-WSL2 (LAPTOP-5KLLEFAB) 	06/13/25 	_x86_64_	(14 CPU)

03:41:23     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:41:24     all   68.00    0.00    0.79    0.00    0.00    0.07    0.00    0.00    0.00   31.14
03:41:25     all   73.25    0.00    0.36    0.00    0.00    0.36    0.00    0.00    0.00   26.03
03:41:26     all   73.26    0.00    0.00    0.00    0.00    0.14    0.00    0.00    0.00   26.59
03:41:27     all   73.41    0.00    0.00    0.00    0.00    0.07    0.00    0.00    0.00   26.52
03:41:28     all   73.20    0.00    0.14    0.07    0.00    0.14    0.00    0.00    0.00   26.45
03:41:29     all   73.16    0.00    0.14    0.00    0.00    0.00    0.00    0.00    0.00   26.70
03:41:30     all   73.23    0.00    0.07    0.00    0.00    0.21    0.00    0.00    0.00   26.48
03:41:31     all   73.52    0.00    0.00    0.00    0.00    0.29    0.00    0.00    0.00   26.20
03:41:32     all   73.36    0.00    0.21    0.00    0.00    0.07    0.00    0.00    0.00   26.36
03:41:33     all   72.99    0.00    0.07    0.07    0.00    0.22    0.00    0.00    0.00   26.65
03:41:34     all   72.99    0.00    0.00    0.00    0.00    0.22    0.00    0.00    0.00   26.80
03:41:35     all   73.16    0.00    0.07    0.00    0.00    0.36    0.00    0.00    0.00   26.41
03:41:36     all   73.45    0.00    0.07    0.00    0.00    0.14    0.00    0.00    0.00   26.34
03:41:37     all   73.29    0.00    0.00    0.00    0.00    0.29    0.00    0.00    0.00   26.43
03:41:38     all   73.25    0.00    0.07    0.00    0.00    0.14    0.00    0.00    0.00   26.53
03:41:39     all   73.21    0.00    0.07    0.00    0.00    0.36    0.00    0.00    0.00   26.37
03:41:40     all   73.50    0.00    0.14    0.00    0.00    0.14    0.00    0.00    0.00   26.21
03:41:40     all   72.77    0.00    0.07    0.00    0.00    0.00    0.00    0.00    0.00   27.16
03:41:41     all   72.15    0.00    0.00    0.00    0.00    0.36    0.00    0.00    0.00   27.49
03:41:42     all   73.23    0.00    0.07    0.00    0.00    0.22    0.00    0.00    0.00   26.48
03:41:43     all   73.27    0.00    0.07    0.00    0.00    0.22    0.00    0.00    0.00   26.44
03:41:44     all   73.37    0.00    0.00    0.00    0.00    0.29    0.00    0.00    0.00   26.35
03:41:45     all   73.06    0.00    0.00    0.00    0.00    0.22    0.00    0.00    0.00   26.72
03:41:46     all   72.87    0.00    0.14    0.00    0.00    0.29    0.00    0.00    0.00   26.70
03:41:47     all   73.69    0.00    0.07    0.07    0.00    0.22    0.00    0.00    0.00   25.95
03:41:48     all   73.38    0.00    0.00    0.00    0.00    0.22    0.00    0.00    0.00   26.40
03:41:49     all   72.93    0.00    0.00    0.00    0.00    0.22    0.00    0.00    0.00   26.85
03:41:50     all   72.90    0.00    0.07    0.00    0.00    0.00    0.00    0.00    0.00   27.03
03:41:51     all   72.94    0.00    0.14    0.00    0.00    0.14    0.00    0.00    0.00   26.77
03:41:52     all   73.14    0.00    0.07    0.00    0.00    0.00    0.00    0.00    0.00   26.79
03:41:53     all   73.02    0.00    0.07    0.00    0.00    0.22    0.00    0.00    0.00   26.70
