Linux 6.6.87.1-microsoft-standard-WSL2 (LAPTOP-5KLLEFAB) 	06/13/25 	_x86_64_	(14 CPU)

07:16:03     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:16:04     all    6.86    0.00    0.29    0.00    0.00    0.00    0.00    0.00    0.00   92.85
07:16:05     all    9.18    0.00    1.06    0.64    0.00    0.71    0.00    0.00    0.00   88.42
07:16:06     all    9.43    0.00    0.07    0.00    0.00    0.07    0.00    0.00    0.00   90.43
07:16:07     all    9.38    0.00    0.00    0.00    0.00    0.14    0.00    0.00    0.00   90.48
07:16:08     all    9.33    0.00    0.21    0.00    0.00    0.49    0.00    0.00    0.00   89.97
07:16:09     all    9.44    0.00    0.00    0.00    0.00    0.07    0.00    0.00    0.00   90.49
07:16:10     all    9.44    0.00    0.00    0.07    0.00    0.00    0.00    0.00    0.00   90.49
07:16:11     all    9.51    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.49
07:16:12     all    9.39    0.00    0.07    0.00    0.00    0.00    0.00    0.00    0.00   90.54
07:16:13     all    9.39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.61
07:16:14     all    9.38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.62
07:16:15     all    9.45    0.00    0.07    0.00    0.00    0.00    0.00    0.00    0.00   90.48
07:16:16     all    9.39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.61
07:16:17     all    9.31    0.00    0.07    0.00    0.00    0.00    0.00    0.00    0.00   90.62
07:16:18     all    9.50    0.00    0.21    0.00    0.00    0.00    0.00    0.00    0.00   90.29
07:16:19     all    9.38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.62
07:16:20     all    9.34    0.00    0.00    0.14    0.00    0.00    0.00    0.00    0.00   90.52
07:16:21     all    9.44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.56
07:16:22     all    9.37    0.00    0.00    0.00    0.00    0.07    0.00    0.00    0.00   90.56
07:16:23     all    9.46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.54
07:16:24     all    9.30    0.00    0.07    0.00    0.00    0.00    0.00    0.00    0.00   90.63
07:16:25     all    9.39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.61
07:16:26     all    9.39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.61
07:16:27     all    9.44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.56
07:16:28     all    9.37    0.00    0.14    0.00    0.00    0.00    0.00    0.00    0.00   90.49
07:16:29     all    9.39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.61
07:16:30     all    9.40    0.00    0.00    0.14    0.00    0.00    0.00    0.00    0.00   90.46
07:16:31     all    9.37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.63
07:16:32     all    9.39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.61
07:16:33     all    9.50    0.00    0.07    0.00    0.00    0.00    0.00    0.00    0.00   90.43
07:16:34     all    9.32    0.00    0.07    0.00    0.00    0.00    0.00    0.00    0.00   90.61
